transaction_id,customer_id,account_id,transaction_type,amount,timestamp,status,merchant_category
TXN_10454,CUST_126,ACC_1047,TRANSFER,1583.98,2026-01-31 21:40:10.810810,SUCCESS,TRAVEL
TXN_10455,CUST_137,ACC_1024,TRANSFER,2107.42,2026-01-31 23:18:11.891891,SUCCESS,ENTERTAINMENT
TXN_10456,CUST_126,ACC_1022,DEBIT,5037.04,2026-02-01 00:56:12.972972,SUCCESS,FOOD
TXN_10457,CUST_123,ACC_1005,DEBIT,1691.23,2026-02-01 02:34:14.054054,SUCCESS,TRAVEL
TXN_10458,CUST_109,ACC_1033,TRANSFER,5749.0,2026-02-01 04:12:15.135135,SUCCESS,UTILITIES
TXN_10459,CUST_112,ACC_1036,DEBIT,2854.82,2026-02-01 05:50:16.216216,SUCCESS,HEALTHCARE
TXN_10460,CUST_101,ACC_1047,CREDIT,418.35,2026-02-01 07:28:17.297297,SUCCESS,ENTERTAINMENT
TXN_10461,CUST_101,ACC_1020,TRANSFER,13286.5,2026-02-01 09:06:18.378378,FAILED,SHOPPING
TXN_10462,CUST_147,ACC_1019,DEBIT,1922.88,2026-02-01 10:44:19.459459,SUCCESS,SHOPPING
TXN_10463,CUST_134,ACC_1035,DEBIT,1293.37,2026-02-01 12:22:20.540540,SUCCESS,FOOD
TXN_10464,CUST_132,ACC_1043,DEBIT,2740.52,2026-02-01 14:00:21.621621,SUCCESS,UTILITIES
TXN_10465,CUST_148,ACC_1017,DEBIT,338.23,2026-02-01 15:38:22.702702,SUCCESS,TRAVEL
TXN_10466,CUST_125,ACC_1045,TRANSFER,2580.21,2026-02-01 17:16:23.783783,FAILED,SHOPPING
TXN_10467,CUST_140,ACC_1043,DEBIT,1774.06,2026-02-01 18:54:24.864864,SUCCESS,FOOD
TXN_10468,CUST_145,ACC_1034,TRANSFER,1355.03,2026-02-01 20:32:25.945945,SUCCESS,HEALTHCARE
TXN_10469,CUST_101,ACC_1009,DEBIT,7695.08,2026-02-01 22:10:27.027027,SUCCESS,UTILITIES
TXN_10470,CUST_116,ACC_1026,TRANSFER,1898.19,2026-02-01 23:48:28.108108,SUCCESS,UTILITIES
TXN_10471,CUST_139,ACC_1002,DEBIT,668.33,2026-02-02 01:26:29.189189,FAILED,FOOD
TXN_10472,CUST_105,ACC_1009,DEBIT,1585.67,2026-02-02 03:04:30.270270,SUCCESS,FOOD
TXN_10473,CUST_122,ACC_1009,DEBIT,6345.25,2026-02-02 04:42:31.351351,SUCCESS,TRAVEL
TXN_10474,CUST_129,ACC_1040,CREDIT,534.25,2026-02-02 06:20:32.432432,SUCCESS,FOOD
TXN_10475,CUST_103,ACC_1017,CREDIT,651.86,2026-02-02 07:58:33.513513,SUCCESS,TRAVEL
TXN_10476,CUST_112,ACC_1001,TRANSFER,82.79,2026-02-02 09:36:34.594594,SUCCESS,TRAVEL
TXN_10477,CUST_126,ACC_1025,DEBIT,85.73,2026-02-02 11:14:35.675675,SUCCESS,ENTERTAINMENT
TXN_10478,CUST_116,ACC_1043,DEBIT,4470.96,2026-02-02 12:52:36.756756,SUCCESS,UTILITIES
TXN_10479,CUST_137,ACC_1040,CREDIT,3343.06,2026-02-02 14:30:37.837837,SUCCESS,HEALTHCARE
TXN_10480,CUST_122,ACC_1042,DEBIT,1146.42,2026-02-02 16:08:38.918918,SUCCESS,UTILITIES
TXN_10481,CUST_129,ACC_1025,DEBIT,3045.9,2026-02-02 17:46:40.000000,SUCCESS,UTILITIES
TXN_10482,CUST_114,ACC_1039,TRANSFER,1307.17,2026-02-02 19:24:41.081081,SUCCESS,ENTERTAINMENT
TXN_10483,CUST_128,ACC_1035,TRANSFER,7688.54,2026-02-02 21:02:42.162162,SUCCESS,TRAVEL
TXN_10484,CUST_105,ACC_1003,TRANSFER,8582.11,2026-02-02 22:40:43.243243,SUCCESS,TRAVEL
TXN_10485,CUST_147,ACC_1037,CREDIT,1297.22,2026-02-03 00:18:44.324324,SUCCESS,FOOD
TXN_10486,CUST_149,ACC_1044,DEBIT,4864.17,2026-02-03 01:56:45.405405,SUCCESS,ENTERTAINMENT
TXN_10487,CUST_130,ACC_1044,DEBIT,3757.99,2026-02-03 03:34:46.486486,SUCCESS,FOOD
TXN_10488,CUST_146,ACC_1030,CREDIT,977.66,2026-02-03 05:12:47.567567,SUCCESS,ENTERTAINMENT
TXN_10489,CUST_105,ACC_1038,TRANSFER,710.04,2026-02-03 06:50:48.648648,SUCCESS,FOOD
TXN_10490,CUST_112,ACC_1034,DEBIT,1582.31,2026-02-03 08:28:49.729729,SUCCESS,SHOPPING
TXN_10491,CUST_116,ACC_1012,DEBIT,3850.69,2026-02-03 10:06:50.810810,SUCCESS,UTILITIES
TXN_10492,CUST_126,ACC_1019,DEBIT,8107.7,2026-02-03 11:44:51.891891,SUCCESS,UTILITIES
TXN_10493,CUST_126,ACC_1037,CREDIT,3655.35,2026-02-03 13:22:52.972972,SUCCESS,HEALTHCARE
TXN_10494,CUST_148,ACC_1044,TRANSFER,4881.13,2026-02-03 15:00:54.054054,FAILED,TRAVEL
TXN_10495,CUST_121,ACC_1049,CREDIT,2359.95,2026-02-03 16:38:55.135135,SUCCESS,HEALTHCARE
TXN_10496,CUST_139,ACC_1017,DEBIT,4560.71,2026-02-03 18:16:56.216216,SUCCESS,SHOPPING
TXN_10497,CUST_136,ACC_1010,TRANSFER,3886.07,2026-02-03 19:54:57.297297,FAILED,HEALTHCARE
TXN_10498,CUST_133,ACC_1049,CREDIT,1232.96,2026-02-03 21:32:58.378378,SUCCESS,UTILITIES
TXN_10499,CUST_130,ACC_1047,DEBIT,2057.35,2026-02-03 23:10:59.459459,SUCCESS,
TXN_10500,CUST_137,ACC_1012,DEBIT,4133.73,2026-02-04 00:49:00.540540,SUCCESS,SHOPPING
TXN_10501,CUST_123,ACC_1016,DEBIT,167.88,2026-02-04 02:27:01.621621,SUCCESS,UTILITIES
TXN_10502,CUST_110,ACC_1024,DEBIT,4176.68,2026-02-04 04:05:02.702702,FAILED,FOOD
TXN_10503,CUST_105,ACC_1019,TRANSFER,539.7,2026-02-04 05:43:03.783783,PENDING,ENTERTAINMENT
TXN_10504,CUST_136,ACC_1008,DEBIT,1857.39,2026-02-04 07:21:04.864864,SUCCESS,SHOPPING
TXN_10505,CUST_134,ACC_1031,TRANSFER,4179.24,2026-02-04 08:59:05.945945,SUCCESS,TRAVEL
TXN_10506,CUST_131,ACC_1021,DEBIT,781.97,2026-02-04 10:37:07.027027,SUCCESS,HEALTHCARE
TXN_10507,CUST_110,ACC_1017,DEBIT,755.27,2026-02-04 12:15:08.108108,SUCCESS,HEALTHCARE
TXN_10508,CUST_119,ACC_1023,DEBIT,1338.61,2026-02-04 13:53:09.189189,SUCCESS,SHOPPING
TXN_10509,CUST_132,ACC_1037,DEBIT,5676.0,2026-02-04 15:31:10.270270,FAILED,TRAVEL
TXN_10510,CUST_101,ACC_1016,DEBIT,51.11,2026-02-04 17:09:11.351351,SUCCESS,SHOPPING
TXN_10511,CUST_105,ACC_1006,TRANSFER,5841.28,2026-02-04 18:47:12.432432,SUCCESS,TRAVEL
TXN_10512,CUST_145,ACC_1008,CREDIT,467.52,2026-02-04 20:25:13.513513,SUCCESS,HEALTHCARE
TXN_10513,CUST_104,ACC_1025,CREDIT,11584.61,2026-02-04 22:03:14.594594,SUCCESS,UTILITIES
TXN_10514,CUST_116,ACC_1018,DEBIT,7794.25,2026-02-04 23:41:15.675675,SUCCESS,FOOD
TXN_10515,CUST_124,ACC_1025,DEBIT,1756.38,2026-02-05 01:19:16.756756,SUCCESS,UTILITIES
TXN_10516,CUST_116,ACC_1012,DEBIT,1847.29,2026-02-05 02:57:17.837837,SUCCESS,FOOD
TXN_10517,CUST_102,ACC_1015,CREDIT,1692.28,2026-02-05 04:35:18.918918,SUCCESS,HEALTHCARE
TXN_10518,CUST_149,ACC_1026,DEBIT,2572.69,2026-02-05 06:13:20.000000,SUCCESS,UTILITIES
TXN_10519,CUST_128,ACC_1041,DEBIT,287.76,2026-02-05 07:51:21.081081,SUCCESS,UTILITIES
TXN_10520,CUST_132,ACC_1045,CREDIT,132.9,2026-02-05 09:29:22.162162,SUCCESS,SHOPPING
TXN_10521,CUST_127,ACC_1026,DEBIT,198.59,2026-02-05 11:07:23.243243,SUCCESS,ENTERTAINMENT
TXN_10522,CUST_120,ACC_1047,DEBIT,1519.11,2026-02-05 12:45:24.324324,PENDING,HEALTHCARE
TXN_10523,CUST_124,ACC_1032,DEBIT,855.85,2026-02-05 14:23:25.405405,SUCCESS,TRAVEL
TXN_10524,CUST_112,ACC_1010,TRANSFER,2482.41,2026-02-05 16:01:26.486486,FAILED,HEALTHCARE
TXN_10525,CUST_135,ACC_1016,CREDIT,12262.97,2026-02-05 17:39:27.567567,SUCCESS,TRAVEL
TXN_10526,CUST_133,ACC_1007,DEBIT,1270.72,2026-02-05 19:17:28.648648,SUCCESS,TRAVEL
TXN_10527,CUST_133,ACC_1017,DEBIT,2182.36,2026-02-05 20:55:29.729729,SUCCESS,FOOD
TXN_10528,CUST_143,ACC_1023,TRANSFER,1392.94,2026-02-05 22:33:30.810810,SUCCESS,TRAVEL
TXN_10529,CUST_137,ACC_1026,CREDIT,4747.74,2026-02-06 00:11:31.891891,PENDING,TRAVEL
TXN_10530,CUST_112,ACC_1021,DEBIT,5863.01,2026-02-06 01:49:32.972972,SUCCESS,SHOPPING
TXN_10531,CUST_103,ACC_1022,TRANSFER,5296.17,2026-02-06 03:27:34.054054,SUCCESS,UTILITIES
TXN_10532,CUST_101,ACC_1007,DEBIT,9210.2,2026-02-06 05:05:35.135135,SUCCESS,HEALTHCARE
TXN_10533,CUST_133,ACC_1014,CREDIT,119.76,2026-02-06 06:43:36.216216,SUCCESS,HEALTHCARE
TXN_10534,CUST_140,ACC_1015,CREDIT,4628.58,2026-02-06 08:21:37.297297,SUCCESS,TRAVEL
TXN_10535,CUST_110,ACC_1007,DEBIT,3533.52,2026-02-06 09:59:38.378378,SUCCESS,ENTERTAINMENT
TXN_10536,CUST_143,ACC_1009,TRANSFER,699.18,2026-02-06 11:37:39.459459,SUCCESS,HEALTHCARE
TXN_10537,CUST_144,ACC_1048,CREDIT,7877.17,2026-02-06 13:15:40.540540,SUCCESS,TRAVEL
TXN_10538,CUST_129,ACC_1008,CREDIT,450.94,2026-02-06 14:53:41.621621,SUCCESS,FOOD
TXN_10539,CUST_113,ACC_1023,DEBIT,2895.07,2026-02-06 16:31:42.702702,SUCCESS,FOOD
TXN_10540,CUST_112,ACC_1029,DEBIT,686.88,2026-02-06 18:09:43.783783,SUCCESS,FOOD
TXN_10541,CUST_131,ACC_1018,DEBIT,1461.36,2026-02-06 19:47:44.864864,SUCCESS,TRAVEL
TXN_10542,CUST_146,ACC_1031,CREDIT,3224.92,2026-02-06 21:25:45.945945,SUCCESS,SHOPPING
TXN_10543,CUST_102,ACC_1030,DEBIT,2121.41,2026-02-06 23:03:47.027027,SUCCESS,ENTERTAINMENT
TXN_10544,CUST_135,ACC_1039,CREDIT,1444.36,2026-02-07 00:41:48.108108,SUCCESS,TRAVEL
TXN_10545,CUST_123,ACC_1035,CREDIT,1037.57,2026-02-07 02:19:49.189189,SUCCESS,SHOPPING
TXN_10546,CUST_117,ACC_1018,DEBIT,4626.14,2026-02-07 03:57:50.270270,FAILED,SHOPPING
TXN_10547,CUST_126,ACC_1042,CREDIT,438.17,2026-02-07 05:35:51.351351,SUCCESS,HEALTHCARE
TXN_10548,CUST_108,ACC_1039,DEBIT,1455.75,2026-02-07 07:13:52.432432,SUCCESS,TRAVEL
TXN_10549,CUST_129,ACC_1017,TRANSFER,5902.21,2026-02-07 08:51:53.513513,FAILED,TRAVEL
TXN_10550,CUST_126,ACC_1014,DEBIT,4724.57,2026-02-07 10:29:54.594594,SUCCESS,SHOPPING
TXN_10551,CUST_110,ACC_1031,DEBIT,1330.99,2026-02-07 12:07:55.675675,SUCCESS,SHOPPING
TXN_10552,CUST_126,ACC_1024,DEBIT,3650.38,2026-02-07 13:45:56.756756,FAILED,SHOPPING
TXN_10553,CUST_134,ACC_1035,DEBIT,4381.29,2026-02-07 15:23:57.837837,SUCCESS,HEALTHCARE
TXN_10554,CUST_141,ACC_1044,CREDIT,5543.03,2026-02-07 17:01:58.918918,SUCCESS,TRAVEL
TXN_10555,CUST_107,ACC_1045,CREDIT,2015.93,2026-02-07 18:40:00.000000,SUCCESS,SHOPPING
TXN_10556,CUST_104,ACC_1034,CREDIT,621.84,2026-02-07 20:18:01.081081,SUCCESS,FOOD
TXN_10557,CUST_145,ACC_1003,DEBIT,786.97,2026-02-07 21:56:02.162162,SUCCESS,TRAVEL
TXN_10558,CUST_111,ACC_1037,DEBIT,926.36,2026-02-07 23:34:03.243243,SUCCESS,HEALTHCARE
TXN_10559,CUST_129,ACC_1043,DEBIT,2302.29,2026-02-08 01:12:04.324324,SUCCESS,FOOD
TXN_10560,CUST_136,ACC_1040,CREDIT,133.4,2026-02-08 02:50:05.405405,SUCCESS,UTILITIES
TXN_10561,CUST_125,ACC_1026,TRANSFER,2576.8,2026-02-08 04:28:06.486486,SUCCESS,TRAVEL
TXN_10562,CUST_121,ACC_1023,DEBIT,1182.78,2026-02-08 06:06:07.567567,SUCCESS,UTILITIES
TXN_10563,CUST_136,ACC_1044,DEBIT,924.75,2026-02-08 07:44:08.648648,SUCCESS,SHOPPING
TXN_10564,CUST_110,ACC_1039,CREDIT,5340.19,2026-02-08 09:22:09.729729,SUCCESS,HEALTHCARE
TXN_10565,CUST_137,ACC_1015,TRANSFER,1590.48,2026-02-08 11:00:10.810810,SUCCESS,SHOPPING
TXN_10566,CUST_109,ACC_1049,CREDIT,299.7,2026-02-08 12:38:11.891891,SUCCESS,HEALTHCARE
TXN_10567,CUST_124,ACC_1004,TRANSFER,4432.5,2026-02-08 14:16:12.972972,SUCCESS,ENTERTAINMENT
TXN_10568,CUST_135,ACC_1029,DEBIT,172.03,2026-02-08 15:54:14.054054,FAILED,SHOPPING
TXN_10569,CUST_149,ACC_1022,DEBIT,3293.41,2026-02-08 17:32:15.135135,SUCCESS,UTILITIES
TXN_10570,CUST_135,ACC_1025,TRANSFER,3767.01,2026-02-08 19:10:16.216216,SUCCESS,HEALTHCARE
TXN_10571,CUST_148,ACC_1013,CREDIT,1136.99,2026-02-08 20:48:17.297297,SUCCESS,SHOPPING
TXN_10572,CUST_136,ACC_1018,DEBIT,4404.39,2026-02-08 22:26:18.378378,SUCCESS,TRAVEL
TXN_10573,CUST_118,ACC_1033,CREDIT,1862.42,2026-02-09 00:04:19.459459,SUCCESS,HEALTHCARE
TXN_10574,CUST_149,ACC_1016,TRANSFER,1605.76,2026-02-09 01:42:20.540540,SUCCESS,HEALTHCARE
TXN_10575,CUST_139,ACC_1045,CREDIT,166.17,2026-02-09 03:20:21.621621,SUCCESS,SHOPPING
TXN_10576,CUST_132,ACC_1042,CREDIT,906.33,2026-02-09 04:58:22.702702,SUCCESS,ENTERTAINMENT
TXN_10577,CUST_124,ACC_1044,DEBIT,6734.48,2026-02-09 06:36:23.783783,SUCCESS,SHOPPING
TXN_10578,CUST_123,ACC_1002,CREDIT,1293.23,2026-02-09 08:14:24.864864,SUCCESS,UTILITIES
TXN_10579,CUST_132,ACC_1035,CREDIT,2028.01,2026-02-09 09:52:25.945945,FAILED,UTILITIES
TXN_10580,CUST_137,ACC_1042,TRANSFER,1948.33,2026-02-09 11:30:27.027027,SUCCESS,HEALTHCARE
TXN_10581,CUST_112,ACC_1034,TRANSFER,2281.63,2026-02-09 13:08:28.108108,SUCCESS,HEALTHCARE
TXN_10582,CUST_149,ACC_1030,TRANSFER,208.23,2026-02-09 14:46:29.189189,SUCCESS,SHOPPING
TXN_10583,CUST_113,ACC_1013,DEBIT,1174.23,2026-02-09 16:24:30.270270,SUCCESS,UTILITIES
TXN_10584,CUST_123,ACC_1013,CREDIT,3260.5,2026-02-09 18:02:31.351351,FAILED,UTILITIES
TXN_10585,CUST_125,ACC_1018,CREDIT,609.61,2026-02-09 19:40:32.432432,SUCCESS,ENTERTAINMENT
TXN_10586,CUST_135,ACC_1032,CREDIT,619.07,2026-02-09 21:18:33.513513,SUCCESS,TRAVEL
TXN_10587,CUST_141,ACC_1032,CREDIT,75.35,2026-02-09 22:56:34.594594,SUCCESS,ENTERTAINMENT
TXN_10588,CUST_130,ACC_1035,TRANSFER,1488.33,2026-02-10 00:34:35.675675,SUCCESS,FOOD
TXN_10589,CUST_117,ACC_1039,DEBIT,5408.28,2026-02-10 02:12:36.756756,SUCCESS,ENTERTAINMENT
TXN_10590,CUST_149,ACC_1046,CREDIT,183.24,2026-02-10 03:50:37.837837,SUCCESS,SHOPPING
TXN_10591,CUST_120,ACC_1029,DEBIT,580.26,2026-02-10 05:28:38.918918,SUCCESS,TRAVEL
TXN_10592,CUST_148,ACC_1049,DEBIT,977.97,2026-02-10 07:06:40.000000,SUCCESS,SHOPPING
TXN_10593,CUST_125,ACC_1029,CREDIT,3339.35,2026-02-10 08:44:41.081081,SUCCESS,FOOD
TXN_10594,CUST_122,ACC_1044,CREDIT,2608.55,2026-02-10 10:22:42.162162,SUCCESS,TRAVEL
TXN_10595,CUST_113,ACC_1016,DEBIT,1394.4,2026-02-10 12:00:43.243243,SUCCESS,HEALTHCARE
TXN_10596,CUST_119,ACC_1044,DEBIT,3608.11,2026-02-10 13:38:44.324324,SUCCESS,UTILITIES
TXN_10597,CUST_149,ACC_1047,CREDIT,2401.66,2026-02-10 15:16:45.405405,SUCCESS,ENTERTAINMENT
TXN_10598,CUST_136,ACC_1010,DEBIT,5709.39,2026-02-10 16:54:46.486486,SUCCESS,SHOPPING
TXN_10599,CUST_112,ACC_1030,DEBIT,4309.74,2026-02-10 18:32:47.567567,SUCCESS,FOOD
TXN_10600,CUST_141,ACC_1025,DEBIT,778.6,2026-02-10 20:10:48.648648,SUCCESS,UTILITIES
TXN_10601,CUST_119,ACC_1039,DEBIT,841.71,2026-02-10 21:48:49.729729,SUCCESS,ENTERTAINMENT
TXN_10602,CUST_112,ACC_1020,DEBIT,384.85,2026-02-10 23:26:50.810810,SUCCESS,UTILITIES
TXN_10603,CUST_109,ACC_1005,DEBIT,1077.32,2026-02-11 01:04:51.891891,SUCCESS,ENTERTAINMENT
TXN_10604,CUST_107,ACC_1001,DEBIT,19282.1,2026-02-11 02:42:52.972972,SUCCESS,HEALTHCARE
TXN_10605,CUST_128,ACC_1030,TRANSFER,1351.14,2026-02-11 04:20:54.054054,SUCCESS,TRAVEL
TXN_10606,CUST_114,ACC_1049,CREDIT,672.72,2026-02-11 05:58:55.135135,SUCCESS,UTILITIES
TXN_10607,CUST_131,ACC_1003,CREDIT,3643.79,2026-02-11 07:36:56.216216,SUCCESS,UTILITIES
TXN_10608,CUST_119,ACC_1045,DEBIT,2004.79,2026-02-11 09:14:57.297297,SUCCESS,UTILITIES
TXN_10609,CUST_147,ACC_1014,DEBIT,455.13,2026-02-11 10:52:58.378378,SUCCESS,TRAVEL
TXN_10610,CUST_116,ACC_1030,CREDIT,1247.87,2026-02-11 12:30:59.459459,SUCCESS,FOOD
TXN_10611,CUST_105,ACC_1004,DEBIT,1388.09,2026-02-11 14:09:00.540540,SUCCESS,ENTERTAINMENT
TXN_10612,CUST_135,ACC_1018,DEBIT,3554.33,2026-02-11 15:47:01.621621,SUCCESS,HEALTHCARE
TXN_10613,CUST_112,ACC_1037,CREDIT,102.22,2026-02-11 17:25:02.702702,SUCCESS,UTILITIES
TXN_10614,CUST_125,ACC_1025,CREDIT,833.42,2026-02-11 19:03:03.783783,SUCCESS,TRAVEL
TXN_10615,CUST_121,ACC_1048,DEBIT,1872.43,2026-02-11 20:41:04.864864,SUCCESS,FOOD
TXN_10616,CUST_136,ACC_1001,DEBIT,832.83,2026-02-11 22:19:05.945945,SUCCESS,ENTERTAINMENT
TXN_10617,CUST_123,ACC_1046,CREDIT,2525.07,2026-02-11 23:57:07.027027,SUCCESS,TRAVEL
TXN_10618,CUST_116,ACC_1015,DEBIT,1693.81,2026-02-12 01:35:08.108108,SUCCESS,HEALTHCARE
TXN_10619,CUST_139,ACC_1009,CREDIT,1172.41,2026-02-12 03:13:09.189189,FAILED,HEALTHCARE
TXN_10620,CUST_145,ACC_1015,CREDIT,7500.07,2026-02-12 04:51:10.270270,SUCCESS,ENTERTAINMENT
TXN_10621,CUST_142,ACC_1049,TRANSFER,2550.26,2026-02-12 06:29:11.351351,PENDING,UTILITIES
TXN_10622,CUST_139,ACC_1024,DEBIT,397.99,2026-02-12 08:07:12.432432,SUCCESS,HEALTHCARE
TXN_10623,CUST_114,ACC_1004,TRANSFER,2102.97,2026-02-12 09:45:13.513513,SUCCESS,FOOD
TXN_10624,CUST_131,ACC_1012,CREDIT,3843.65,2026-02-12 11:23:14.594594,SUCCESS,TRAVEL
TXN_10625,CUST_105,ACC_1037,DEBIT,3131.7,2026-02-12 13:01:15.675675,SUCCESS,FOOD
TXN_10626,CUST_135,ACC_1037,DEBIT,522.12,2026-02-12 14:39:16.756756,FAILED,UTILITIES
TXN_10627,CUST_123,ACC_1043,CREDIT,9026.66,2026-02-12 16:17:17.837837,SUCCESS,FOOD
TXN_10628,CUST_129,ACC_1006,DEBIT,1539.21,2026-02-12 17:55:18.918918,SUCCESS,FOOD
TXN_10629,CUST_143,ACC_1039,DEBIT,482.98,2026-02-12 19:33:20.000000,SUCCESS,SHOPPING
TXN_10630,CUST_111,ACC_1046,DEBIT,546.72,2026-02-12 21:11:21.081081,SUCCESS,FOOD
TXN_10631,CUST_118,ACC_1024,TRANSFER,308.5,2026-02-12 22:49:22.162162,SUCCESS,ENTERTAINMENT
TXN_10632,CUST_147,ACC_1011,CREDIT,4117.96,2026-02-13 00:27:23.243243,SUCCESS,TRAVEL
TXN_10633,CUST_112,ACC_1013,CREDIT,375.36,2026-02-13 02:05:24.324324,PENDING,SHOPPING
TXN_10634,CUST_109,ACC_1034,DEBIT,384.19,2026-02-13 03:43:25.405405,SUCCESS,TRAVEL
TXN_10635,CUST_110,ACC_1025,DEBIT,4800.67,2026-02-13 05:21:26.486486,SUCCESS,TRAVEL
TXN_10636,CUST_144,ACC_1007,CREDIT,1106.29,2026-02-13 06:59:27.567567,SUCCESS,UTILITIES
TXN_10637,CUST_117,ACC_1004,DEBIT,128.36,2026-02-13 08:37:28.648648,SUCCESS,UTILITIES
TXN_10638,CUST_138,ACC_1008,DEBIT,183.23,2026-02-13 10:15:29.729729,SUCCESS,SHOPPING
TXN_10639,CUST_107,ACC_1020,CREDIT,433.37,2026-02-13 11:53:30.810810,SUCCESS,HEALTHCARE
TXN_10640,CUST_146,ACC_1029,TRANSFER,650.07,2026-02-13 13:31:31.891891,SUCCESS,UTILITIES
TXN_10641,CUST_113,ACC_1045,CREDIT,2785.15,2026-02-13 15:09:32.972972,SUCCESS,UTILITIES
TXN_10642,CUST_140,ACC_1046,CREDIT,477.94,2026-02-13 16:47:34.054054,SUCCESS,UTILITIES
TXN_10643,CUST_142,ACC_1010,TRANSFER,366.39,2026-02-13 18:25:35.135135,PENDING,TRAVEL
TXN_10644,CUST_109,ACC_1043,DEBIT,3667.44,2026-02-13 20:03:36.216216,SUCCESS,SHOPPING
TXN_10645,CUST_127,ACC_1034,CREDIT,2829.66,2026-02-13 21:41:37.297297,SUCCESS,TRAVEL
TXN_10646,CUST_102,ACC_1026,TRANSFER,1478.76,2026-02-13 23:19:38.378378,SUCCESS,ENTERTAINMENT
TXN_10647,CUST_105,ACC_1041,DEBIT,2042.44,2026-02-14 00:57:39.459459,SUCCESS,TRAVEL
TXN_10648,CUST_129,ACC_1049,CREDIT,984.86,2026-02-14 02:35:40.540540,SUCCESS,ENTERTAINMENT
TXN_10649,CUST_137,ACC_1003,CREDIT,1696.87,2026-02-14 04:13:41.621621,SUCCESS,
TXN_10650,CUST_138,ACC_1006,CREDIT,1816.46,2026-02-14 05:51:42.702702,SUCCESS,FOOD
TXN_10651,CUST_119,ACC_1005,CREDIT,1274.44,2026-02-14 07:29:43.783783,SUCCESS,ENTERTAINMENT
TXN_10652,CUST_108,ACC_1005,TRANSFER,5976.42,2026-02-14 09:07:44.864864,SUCCESS,ENTERTAINMENT
TXN_10653,CUST_148,ACC_1047,CREDIT,90.48,2026-02-14 10:45:45.945945,SUCCESS,TRAVEL
TXN_10654,CUST_145,ACC_1023,DEBIT,3860.12,2026-02-14 12:23:47.027027,SUCCESS,ENTERTAINMENT
TXN_10655,CUST_101,ACC_1049,TRANSFER,382.07,2026-02-14 14:01:48.108108,SUCCESS,SHOPPING
TXN_10656,CUST_122,ACC_1009,DEBIT,4043.12,2026-02-14 15:39:49.189189,SUCCESS,FOOD
TXN_10657,CUST_117,ACC_1035,DEBIT,2442.21,2026-02-14 17:17:50.270270,SUCCESS,FOOD
TXN_10658,CUST_107,ACC_1020,DEBIT,4683.21,2026-02-14 18:55:51.351351,SUCCESS,HEALTHCARE
TXN_10659,CUST_125,ACC_1049,DEBIT,306.51,2026-02-14 20:33:52.432432,SUCCESS,ENTERTAINMENT
TXN_10660,CUST_145,ACC_1042,DEBIT,2096.67,2026-02-14 22:11:53.513513,SUCCESS,UTILITIES
TXN_10661,CUST_104,ACC_1035,TRANSFER,1788.31,2026-02-14 23:49:54.594594,PENDING,UTILITIES
TXN_10662,CUST_136,ACC_1018,CREDIT,3112.08,2026-02-15 01:27:55.675675,SUCCESS,ENTERTAINMENT
TXN_10663,CUST_106,ACC_1017,CREDIT,1960.48,2026-02-15 03:05:56.756756,FAILED,SHOPPING
TXN_10664,CUST_131,ACC_1024,DEBIT,1995.32,2026-02-15 04:43:57.837837,SUCCESS,UTILITIES
TXN_10665,CUST_119,ACC_1003,TRANSFER,110196.43,2026-02-15 06:21:58.918918,SUCCESS,HEALTHCARE
TXN_10666,CUST_144,ACC_1032,TRANSFER,973.44,2026-02-15 08:00:00.000000,SUCCESS,ENTERTAINMENT
TXN_10667,CUST_139,ACC_1035,CREDIT,1695.73,2026-02-15 09:38:01.081081,SUCCESS,SHOPPING
TXN_10668,CUST_127,ACC_1038,DEBIT,88269.28,2026-02-15 11:16:02.162162,SUCCESS,SHOPPING
TXN_10669,CUST_110,ACC_1013,DEBIT,8193.61,2026-02-15 12:54:03.243243,SUCCESS,TRAVEL
TXN_10670,CUST_126,ACC_1047,DEBIT,3183.0,2026-02-15 14:32:04.324324,FAILED,SHOPPING
TXN_10671,CUST_119,ACC_1025,DEBIT,7665.83,2026-02-15 16:10:05.405405,SUCCESS,UTILITIES
TXN_10672,CUST_139,ACC_1009,DEBIT,692.81,2026-02-15 17:48:06.486486,SUCCESS,UTILITIES
TXN_10673,CUST_103,ACC_1004,TRANSFER,5336.97,2026-02-15 19:26:07.567567,SUCCESS,ENTERTAINMENT
TXN_10674,CUST_145,ACC_1014,DEBIT,4185.96,2026-02-15 21:04:08.648648,SUCCESS,ENTERTAINMENT
TXN_10675,CUST_113,ACC_1037,DEBIT,2876.44,2026-02-15 22:42:09.729729,SUCCESS,SHOPPING
TXN_10676,CUST_128,ACC_1034,DEBIT,2502.27,2026-02-16 00:20:10.810810,SUCCESS,HEALTHCARE
TXN_10677,CUST_120,ACC_1011,DEBIT,1001.5,2026-02-16 01:58:11.891891,FAILED,FOOD
TXN_10678,CUST_128,ACC_1041,DEBIT,4287.64,2026-02-16 03:36:12.972972,SUCCESS,TRAVEL
TXN_10679,CUST_108,ACC_1003,DEBIT,1790.46,2026-02-16 05:14:14.054054,SUCCESS,FOOD
TXN_10680,CUST_141,ACC_1028,DEBIT,233.82,2026-02-16 06:52:15.135135,SUCCESS,SHOPPING
TXN_10681,CUST_139,ACC_1029,CREDIT,988.05,2026-02-16 08:30:16.216216,SUCCESS,SHOPPING
